,Recording_ID,English_name,Species,Country,Spectrogram_med,Date,Url,Latitude,Longitude,Vocalization_type,Recordist,mp3_url
1755,120664,Sedge Warbler,Acrocephalus schoenobaenus,United Kingdom,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC120664-med.png,5/1/2011,//www.xeno-canto.org/120664,56.586000000000006,-6.1855,"male, song",david m,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC120664-LS110871.MP3
1756,418078,Sedge Warbler,Acrocephalus schoenobaenus,United Kingdom,//www.xeno-canto.org/sounds/uploaded/OJRESSVGNB/ffts/XC418078-med.png,5/28/2018,//www.xeno-canto.org/418078,52.4683,1.6925,"male, song",Ed Hutchings,//www.xeno-canto.org/sounds/uploaded/OJRESSVGNB/XC418078-Sedge%20Warbler.mp3
1757,264049,Sedge Warbler,Acrocephalus schoenobaenus,Russian Federation,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC264049-med.png,7/25/2015,//www.xeno-canto.org/264049,55.8697,48.0544,"male, song",Albert Lastukhin,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/XC264049-Acrocephalus%20schoenobaenus%20150724_001%2CAAAAA.MP3
1758,125848,Sedge Warbler,Acrocephalus schoenobaenus,United Kingdom,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC125848-med.png,5/1/2011,//www.xeno-canto.org/125848,56.5858,-6.1855,"male, song",david m,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC125848-LS111332.MP3
1759,311009,Sedge Warbler,Acrocephalus schoenobaenus,France,//www.xeno-canto.org/sounds/uploaded/QOTYTAAQAK/ffts/XC311009-med.png,5/1/2011,//www.xeno-canto.org/311009,47.2135,5.3735,"male, song",Gerard OLIVIER,//www.xeno-canto.org/sounds/uploaded/QOTYTAAQAK/XC311009-Phragmite%20-des-joncs20110105_0555_Ath%C3%A9e_01.mp3
1760,199505,Sedge Warbler,Acrocephalus schoenobaenus,United Kingdom,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC199505-med.png,5/1/2011,//www.xeno-canto.org/199505,56.5848,-6.1872,"male, song",david m,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC199505-T1.mp3
1761,139575,Sedge Warbler,Acrocephalus schoenobaenus,Poland,//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC139575-med.png,6/23/2013,//www.xeno-canto.org/139575,52.9724,20.1212,"male, song",Piotr Szczypiński,//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/XC139575-Unknown_Poland_PSZ_2013_06_23_31329.mp3
1762,199288,Sedge Warbler,Acrocephalus schoenobaenus,Russian Federation,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC199288-med.png,5/27/2014,//www.xeno-canto.org/199288,56.1211,47.5042,"male, song",Albert Lastukhin,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/XC199288-A.schoenib%200527_092319%2CB.MP3
1763,421799,Marsh Warbler,Acrocephalus palustris,Poland,//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC421799-med.png,5/28/2018,//www.xeno-canto.org/421799,49.4279,21.9098,"male, song",Romuald Mikusek,//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/XC421799-180528_0565_rokitniczka.mp3
1764,190925,Marsh Warbler,Acrocephalus palustris,Russian Federation,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC190925-med.png,6/24/2014,//www.xeno-canto.org/190925,55.0839,47.8038,"male, song",Albert Lastukhin,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/XC190925-A.%20palustris%200624_120740%2CAA.MP3
1765,140652,Marsh Warbler,Acrocephalus palustris,Poland,//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC140652-med.png,6/29/2013,//www.xeno-canto.org/140652,52.898,20.6785,"male, song",Piotr Szczypiński,//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/XC140652-Acrocpalus_Poland_PSZ_2013_06_29_1396.mp3
1766,194054,Marsh Warbler,Acrocephalus palustris,Russian Federation,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC194054-med.png,6/8/2014,//www.xeno-canto.org/194054,56.092,47.2613,"male, song",Albert Lastukhin,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/XC194054-A.%20palustris%20140608_005%2CAAA.MP3
1767,142090,Marsh Warbler,Acrocephalus palustris,Belgium,//www.xeno-canto.org/sounds/uploaded/BVNMVEKEHF/ffts/XC142090-med.png,5/30/2013,//www.xeno-canto.org/142090,51.0383,3.9184,"male, song",Erik Roels,//www.xeno-canto.org/sounds/uploaded/BVNMVEKEHF/XC142090-Marsh%20Warbler%20%28Bosrietzanger%29%20molenmeers%2030.5.2013%20a.mp3
1768,142430,Marsh Warbler,Acrocephalus palustris,Belgium,//www.xeno-canto.org/sounds/uploaded/BVNMVEKEHF/ffts/XC142430-med.png,6/12/2011,//www.xeno-canto.org/142430,51.0383,3.9184,"male, song",Erik Roels,//www.xeno-canto.org/sounds/uploaded/BVNMVEKEHF/XC142430-Marsh%20Warbler%20%28Bosrietzanger%29%20molenmeers%2012.6.2011%20a.mp3
1769,478620,Marsh Warbler,Acrocephalus palustris,Italy,//www.xeno-canto.org/sounds/uploaded/ITHRUQEQCF/ffts/XC478620-med.png,6/2/2019,//www.xeno-canto.org/478620,45.0999,11.2692,"male, song",Francesco Sottile,//www.xeno-canto.org/sounds/uploaded/ITHRUQEQCF/XC478620-Cannaiola%20verdognola_song_1851.mp3
1770,481968,Marsh Warbler,Acrocephalus palustris,Sweden,//www.xeno-canto.org/sounds/uploaded/ICWIXOBEUN/ffts/XC481968-med.png,6/17/2019,//www.xeno-canto.org/481968,58.0328,12.280999999999999,"female, song",Helge Malmgren,//www.xeno-canto.org/sounds/uploaded/ICWIXOBEUN/XC481968-Two%20marsh_denoised.mp3
1771,183727,Marsh Warbler,Acrocephalus palustris,Norway,//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC183727-med.png,6/25/2014,//www.xeno-canto.org/183727,59.7725,11.272,"male, song",Elias A. Ryberg,//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/XC183727-Myrsanger%202%20XC%20Tuen%20Nordre%20%C3%98yeren%20140625_013800%20AERY2077.mp3
1772,198325,Marsh Warbler,Acrocephalus palustris,Russian Federation,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC198325-med.png,6/2/2014,//www.xeno-canto.org/198325,56.092,47.2613,"imitation, male, song",Albert Lastukhin,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/XC198325-A.palustris%20140602_007%2CAA.MP3
1773,477860,Marsh Warbler,Acrocephalus palustris,Poland,//www.xeno-canto.org/sounds/uploaded/XJRDJPVPTY/ffts/XC477860-med.png,5/30/2019,//www.xeno-canto.org/477860,51.2676,22.5325,"male, song",Dawid Jablonski,//www.xeno-canto.org/sounds/uploaded/XJRDJPVPTY/XC477860-lozow%201.mp3
1774,198322,Marsh Warbler,Acrocephalus palustris,Russian Federation,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC198322-med.png,6/2/2014,//www.xeno-canto.org/198322,56.092,47.2613,"imitation, male, song",Albert Lastukhin,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/XC198322-A.palustris%20140602_008%2CAAA.MP3
1775,142750,Marsh Warbler,Acrocephalus palustris,Belgium,//www.xeno-canto.org/sounds/uploaded/BVNMVEKEHF/ffts/XC142750-med.png,5/16/2007,//www.xeno-canto.org/142750,51.0383,3.9184,"male, song",Erik Roels,//www.xeno-canto.org/sounds/uploaded/BVNMVEKEHF/XC142750-Marsh%20Warbler%20%28Bosrietzanger%29%20vaart%2016.05.2007.mp3
1776,416866,Marsh Warbler,Acrocephalus palustris,Netherlands,//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC416866-med.png,5/24/2018,//www.xeno-canto.org/416866,51.9329,5.8937,"male, mimicry, song",Joost van Bruggen,//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/XC416866-Bosrietzanger%2C%20zang%20en%20imitaties%2C%20Waterrijk-oost%2C%20240518%2C%202338%20uur.mp3
1777,421802,Marsh Warbler,Acrocephalus palustris,Poland,//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC421802-med.png,5/28/2018,//www.xeno-canto.org/421802,49.4279,21.9098,"male, song",Romuald Mikusek,//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/XC421802-180528_0567_rokitniczka.mp3
1778,198324,Marsh Warbler,Acrocephalus palustris,Russian Federation,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC198324-med.png,6/2/2014,//www.xeno-canto.org/198324,56.092,47.2613,"imitation, male, song",Albert Lastukhin,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/XC198324-A.palustris%20140602_008%2CAA.MP3
1779,181503,Marsh Warbler,Acrocephalus palustris,Norway,//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC181503-med.png,6/8/2014,//www.xeno-canto.org/181503,60.7757,11.2272,"male, song",Elias A. Ryberg,//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/XC181503-Myrsanger%20XC%201%20Starene%20140608_234349_AERY1974.mp3
1780,484826,Marsh Warbler,Acrocephalus palustris,Ukraine,//www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC484826-med.png,5/26/2019,//www.xeno-canto.org/484826,49.63399999999999,26.2213,"male, song",Ruslan Mazuryk,//www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/XC484826-XC476956%20-%20%D0%91%D0%BE%D0%BB%D0%BE%D1%82%D0%BD%D0%B0%D1%8F%20%D0%BA%D0%B0%D0%BC%D1%8B%D1%88%D0%B5%D0%B2%D0%BA%D0%B0%20-%20Acrocephalus%20palustris.mp3
1781,142749,Marsh Warbler,Acrocephalus palustris,Belgium,//www.xeno-canto.org/sounds/uploaded/BVNMVEKEHF/ffts/XC142749-med.png,5/27/2007,//www.xeno-canto.org/142749,51.0383,3.9184,"male, song",Erik Roels,//www.xeno-canto.org/sounds/uploaded/BVNMVEKEHF/XC142749-Marsh%20Warbler%20%28Bosrietzanger%29%20molenmeers%2027.05.2007%20a.mp3
1782,183731,Marsh Warbler,Acrocephalus palustris,Norway,//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC183731-med.png,6/25/2014,//www.xeno-canto.org/183731,59.7725,11.272,"male, song",Elias A. Ryberg,//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/XC183731-Mysanger%203%20XC%20Tuen%20Nordre%20%C3%98yeren%20140625_013800%20AERY2077.mp3
1783,422009,Marsh Warbler,Acrocephalus palustris,Poland,//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC422009-med.png,6/22/2018,//www.xeno-canto.org/422009,53.2093,20.1685,"male, song",Piotr Szczypinski,//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/XC422009-Acrpalustris-s-Adumetor_poland_psz_1.10_180622-5023.mp3
1784,142637,Marsh Warbler,Acrocephalus palustris,Belgium,//www.xeno-canto.org/sounds/uploaded/BVNMVEKEHF/ffts/XC142637-med.png,6/7/2008,//www.xeno-canto.org/142637,51.0383,3.9184,"male, song",Erik Roels,//www.xeno-canto.org/sounds/uploaded/BVNMVEKEHF/XC142637-Marsh%20Warbler%20%28Bosrietzanger%29%20tuin%2007.06.08%20a.mp3
1785,143116,Marsh Warbler,Acrocephalus palustris,Belgium,//www.xeno-canto.org/sounds/uploaded/BVNMVEKEHF/ffts/XC143116-med.png,6/25/2006,//www.xeno-canto.org/143116,51.0362,4.0066,"male, song",Erik Roels,//www.xeno-canto.org/sounds/uploaded/BVNMVEKEHF/XC143116-Marsh%20Warbler%20%28Bosrietzanger%29%20scherenmeers%2025.06.2006%20a.mp3
1786,142601,Marsh Warbler,Acrocephalus palustris,Belgium,//www.xeno-canto.org/sounds/uploaded/BVNMVEKEHF/ffts/XC142601-med.png,5/9/2010,//www.xeno-canto.org/142601,51.0383,3.9184,"male, song",Erik Roels,//www.xeno-canto.org/sounds/uploaded/BVNMVEKEHF/XC142601-Marsh%20Warbler%20%28Bosrietzanger%29%20%2B%20Chiffchaff%20090510%20a.mp3
1787,198323,Marsh Warbler,Acrocephalus palustris,Russian Federation,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC198323-med.png,6/2/2014,//www.xeno-canto.org/198323,56.092,47.2613,"imitation, male, song",Albert Lastukhin,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/XC198323-A.palustris%20140602_008%2CAA1.MP3
1788,293260,Marsh Warbler,Acrocephalus palustris,Netherlands,//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC293260-med.png,6/11/2015,//www.xeno-canto.org/293260,52.0208,6.0812,"male, song",Joost van Bruggen,//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/XC293260-Bosrietzanger%2C%20110615%2C%201301%20uur%20Ellecom%202015.mp3
1789,419411,Marsh Warbler,Acrocephalus palustris,Poland,//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC419411-med.png,6/8/2018,//www.xeno-canto.org/419411,53.2106,20.1618,"male, song",Piotr Szczypinski,//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/XC419411-Acrpalustris-s2male_poland_psz_1.10_180608-4992.mp3
1790,492395,Marsh Warbler,Acrocephalus palustris,Ukraine,//www.xeno-canto.org/sounds/uploaded/HLHDBFFIYS/ffts/XC492395-med.png,6/16/2019,//www.xeno-canto.org/492395,50.1262,27.6906,"male, song",Olexandr Ghryb,//www.xeno-canto.org/sounds/uploaded/HLHDBFFIYS/XC492395-16.06.2019.mp3
1791,318212,Marsh Warbler,Acrocephalus palustris,Netherlands,//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC318212-med.png,5/23/2016,//www.xeno-canto.org/318212,53.1773,6.5328,"male, song",Joost van Bruggen,//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/XC318212-Bosrietzanger%2C%20Onlanden%20230516%200113%20uur.mp3
1792,187728,Marsh Warbler,Acrocephalus palustris,Russian Federation,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC187728-med.png,5/27/2014,//www.xeno-canto.org/187728,56.1056,47.5392,"male, song",Albert Lastukhin,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/XC187728-Acrocephalus%20palustris%200527_114832%2CBB.MP3
1793,194055,Marsh Warbler,Acrocephalus palustris,Russian Federation,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC194055-med.png,6/8/2014,//www.xeno-canto.org/194055,56.092,47.2613,"male, song",Albert Lastukhin,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/XC194055-A.%20palustris%20140608_005%2CAAA1.MP3
1794,181504,Marsh Warbler,Acrocephalus palustris,Norway,//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC181504-med.png,6/8/2014,//www.xeno-canto.org/181504,60.7225,11.1095,"male, song",Elias A. Ryberg,//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/XC181504-Myrsanger%20XC%202%20Starene%20140608_234349_AERY1974.mp3
1795,183661,Marsh Warbler,Acrocephalus palustris,Norway,//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC183661-med.png,6/25/2014,//www.xeno-canto.org/183661,59.7725,11.272,"male, song",Elias A. Ryberg,//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/XC183661-Myrsanger%201%20XC%20Tuen%20Nordre%20%C3%98yeren%20140625_013800%20AERY2077.mp3
1796,143115,Marsh Warbler,Acrocephalus palustris,Belgium,//www.xeno-canto.org/sounds/uploaded/BVNMVEKEHF/ffts/XC143115-med.png,6/25/2006,//www.xeno-canto.org/143115,51.0172,3.9253,"male, song",Erik Roels,//www.xeno-canto.org/sounds/uploaded/BVNMVEKEHF/XC143115-Marsh%20Warbler%20%28Bosrietzanger%29%20Pompgemaal%2025.06.2006%20a.mp3
1797,181506,Marsh Warbler,Acrocephalus palustris,Norway,//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC181506-med.png,6/8/2014,//www.xeno-canto.org/181506,60.7225,11.1095,"male, song",Elias A. Ryberg,//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/XC181506-Myrsanger%20XC%203%20Starene%20140608_234349_AERY1974.mp3
1798,486838,Marsh Warbler,Acrocephalus palustris,France,//www.xeno-canto.org/sounds/uploaded/YPDXKAZUZN/ffts/XC486838-med.png,7/11/2019,//www.xeno-canto.org/486838,45.0349,6.3914,"male, song",AUDEVARD Aurélien,//www.xeno-canto.org/sounds/uploaded/YPDXKAZUZN/XC486838-Rousserolle%20verderolle%20chant%20male%2011072019%20-%20Villar-d%27Arene.mp3
1799,141159,Marsh Warbler,Acrocephalus palustris,Poland,//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC141159-med.png,7/1/2013,//www.xeno-canto.org/141159,53.2253,20.5318,"male, song",Piotr Szczypiński,//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/XC141159-Acrocpal_Poland_PSZ_2013_07_01_1421.mp3
1800,283220,Marsh Warbler,Acrocephalus palustris,Slovenia,//www.xeno-canto.org/sounds/uploaded/CXGXONKTTP/ffts/XC283220-med.png,5/20/2015,//www.xeno-canto.org/283220,45.9942,14.5017,"male, song",Dare Šere,//www.xeno-canto.org/sounds/uploaded/CXGXONKTTP/XC283220-150520_A.palust..mp3
1801,421801,Marsh Warbler,Acrocephalus palustris,Poland,//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC421801-med.png,5/28/2018,//www.xeno-canto.org/421801,49.4279,21.9098,"male, song",Romuald Mikusek,//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/XC421801-180528_0566_rokitniczka.mp3
1802,142748,Marsh Warbler,Acrocephalus palustris,Denmark,//www.xeno-canto.org/sounds/uploaded/HWHDLZAAXE/ffts/XC142748-med.png,6/10/2013,//www.xeno-canto.org/142748,55.0377,12.2599,"male, song",Uffe Damm Andersen,//www.xeno-canto.org/sounds/uploaded/HWHDLZAAXE/XC142748-MarshWarbler003.mp3
1803,199254,Marsh Warbler,Acrocephalus palustris,Russian Federation,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC199254-med.png,5/27/2014,//www.xeno-canto.org/199254,56.1211,47.5042,"male, song",Albert Lastukhin,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/XC199254-A.%20palustr%200527_093955%2CAA.MP3
1804,136666,Marsh Warbler,Acrocephalus palustris,Poland,//www.xeno-canto.org/sounds/uploaded/VCROLXMVLX/ffts/XC136666-med.png,5/29/2013,//www.xeno-canto.org/136666,52.272,16.797,"male, song",Krzysztof Deoniziak,//www.xeno-canto.org/sounds/uploaded/VCROLXMVLX/XC136666-zaganiacz_trzebaw_29.05.2013.mp3
1805,484824,Marsh Warbler,Acrocephalus palustris,Ukraine,//www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC484824-med.png,5/26/2019,//www.xeno-canto.org/484824,49.63399999999999,26.2213,"male, song",Ruslan Mazuryk,//www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/XC484824-XC476954%20-%20%D0%91%D0%BE%D0%BB%D0%BE%D1%82%D0%BD%D0%B0%D1%8F%20%D0%BA%D0%B0%D0%BC%D1%8B%D1%88%D0%B5%D0%B2%D0%BA%D0%B0%20-%20Acrocephalus%20palustris.mp3
1806,407190,Coal Tit,Periparus ater,Poland,//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/ffts/XC407190-med.png,3/24/2018,//www.xeno-canto.org/407190,53.7902,23.267,"male, song, soud of wings",Jarek Matusiak,//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/XC407190-Sosn%C3%B3wki%20Periperus%20ater%20Poland%20Jarek%20Matusiak%20530.mp3
1807,192874,Coal Tit,Periparus ater,United Kingdom,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC192874-med.png,5/16/2014,//www.xeno-canto.org/192874,54.12,-0.5445,"call, male, song",david m,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC192874-T05.mp3
1808,508119,Coal Tit,Periparus ater,Poland,//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC508119-med.png,4/9/2019,//www.xeno-canto.org/508119,50.4554,16.3957,"adult, female, male, mating, song",Romuald Mikusek,//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/XC508119-190409_0877_Peri-ater.mp3
1809,244262,Coal Tit,Periparus ater,Poland,//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC244262-med.png,5/19/2015,//www.xeno-canto.org/244262,53.1621,20.2554,"male, song",Piotr Szczypinski,//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/XC244262-Peripater-S_Poland_PSZ_2015_05_19_5507.mp3
1810,132599,Coal Tit,Periparus ater,Poland,//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/ffts/XC132599-med.png,5/3/2013,//www.xeno-canto.org/132599,50.7786,15.7229,"male, song",Jarek Matusiak,//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/XC132599-Periparus_ater_Poland_Jarek_Matusiak_20130503-05b.mp3
1811,132600,Coal Tit,Periparus ater,Poland,//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/ffts/XC132600-med.png,5/3/2013,//www.xeno-canto.org/132600,50.7786,15.7229,"male, song",Jarek Matusiak,//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/XC132600-Periparus_ater_Poland_Jarek_Matusiak_20130503-05c.mp3
1812,508056,Coal Tit,Periparus ater,Spain,//www.xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/ffts/XC508056-med.png,5/5/2019,//www.xeno-canto.org/508056,40.3391,-5.1726,"adult, call, male, song",Esperanza Poveda,//www.xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/XC508056-periparus%20ater%202%20puente%20del%20hierro%2005-05-2019.mp3
1813,531605,Coal Tit,Periparus ater,Poland,//www.xeno-canto.org/sounds/uploaded/FCZINMYQPY/ffts/XC531605-med.png,2/20/2020,//www.xeno-canto.org/531605,52.7264,17.8136,"adult, male, song",Adam Gruszczyński,//www.xeno-canto.org/sounds/uploaded/FCZINMYQPY/XC531605-200220_0195%20%28online-audio-converter.com%29.mp3
1814,179900,Coal Tit,Periparus ater,United Kingdom,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC179900-med.png,5/23/2013,//www.xeno-canto.org/179900,54.125,-0.5742,"call, male, song",david m,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC179900-T15.mp3
1815,255452,Coal Tit,Periparus ater,Bulgaria,//www.xeno-canto.org/sounds/uploaded/VOXVCHVBIP/ffts/XC255452-med.png,6/2/2015,//www.xeno-canto.org/255452,42.5108,24.2957,"male, song",Nikolay Sariev,//www.xeno-canto.org/sounds/uploaded/VOXVCHVBIP/XC255452-%20%D1%81%D0%B8%D0%BD%D0%B8%D0%B3%D0%B5%D1%80%20%28Periparus%20ater%29%2C%202015-06-02%2C%2018.00.mp3
1816,480461,Coal Tit,Periparus ater,Azerbaijan,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC480461-med.png,4/5/2019,//www.xeno-canto.org/480461,38.7884,48.4044,"male, song",Albert Lastukhin,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/XC480461-Periparus%20ater%20gaddi%20190405_001%2C%D0%9B%D0%B5%D1%80%D0%B8%D0%BA%2C%20%D0%BB%D0%BE%D0%B2%20%D1%81%D1%82%20%D0%BB%D0%B5%D1%81%2C%2011-30--17-34%2C%D0%A4%D0%A4B.MP3
1817,200234,Coal Tit,Periparus ater,Belgium,//www.xeno-canto.org/sounds/uploaded/YNDWVLUTBI/ffts/XC200234-med.png,1/18/2014,//www.xeno-canto.org/200234,50.8053,3.248,"call, female, male, song",Eddy Scheinpflug,//www.xeno-canto.org/sounds/uploaded/YNDWVLUTBI/XC200234-m%C3%A9sange%20noir%20couple%20marke.mp3
1818,167520,Coal Tit,Periparus ater,United Kingdom,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC167520-med.png,2/26/2012,//www.xeno-canto.org/167520,54.1246,-0.5704,"female, male, song",david m,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC167520-T11.mp3
1819,297641,Coal Tit,Periparus ater,Ukraine,//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/ffts/XC297641-med.png,12/29/2015,//www.xeno-canto.org/297641,48.7792,22.7679,"male, song",Jarek Matusiak,//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/XC297641-Sikora_sosn%C3%B3wka_Periparus_ater_Ukraina_Jaros%C5%82aw_Matusiak_20151229_06.mp3
1820,480460,Coal Tit,Periparus ater,Azerbaijan,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC480460-med.png,4/5/2019,//www.xeno-canto.org/480460,38.7884,48.4044,"male, song",Albert Lastukhin,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/XC480460-Periparus%20ater%20gaddi%20190405_001%2C%D0%9B%D0%B5%D1%80%D0%B8%D0%BA%2C%20%D0%BB%D0%BE%D0%B2%20%D1%81%D1%82%20%D0%BB%D0%B5%D1%81%2C%2011-30--17-34%2CAAB.MP3
1821,235081,Coal Tit,Periparus ater,Russian Federation,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC235081-med.png,4/5/2015,//www.xeno-canto.org/235081,56.1939,48.7402,"male, song",Albert Lastukhin,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/XC235081-%20150405_013%2C%D1%80.%20%D0%98%D0%BB%D0%B5%D1%82%D1%8C%2C%D0%90%D0%90%D0%92.MP3
1822,167515,Coal Tit,Periparus ater,United Kingdom,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC167515-med.png,2/26/2012,//www.xeno-canto.org/167515,54.1246,-0.5704,"female, male, song",david m,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC167515-T09.mp3
1823,533942,Coal Tit,Periparus ater,Norway,//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC533942-med.png,3/5/2020,//www.xeno-canto.org/533942,60.6426,11.1539,"adult, male, song",Elias A. Ryberg,//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/XC533942-Svartmeis%202%20Hammerstadmarka%20Stange%20Elias%20A.%20Ryberg20200305134204_020.mp3
1824,138230,Coal Tit,Periparus ater,Poland,//www.xeno-canto.org/sounds/uploaded/VCROLXMVLX/ffts/XC138230-med.png,6/9/2013,//www.xeno-canto.org/138230,52.7518,16.6445,"male, song",Krzysztof Deoniziak,//www.xeno-canto.org/sounds/uploaded/VCROLXMVLX/XC138230-sosnowka_notecka_boruszyn_09.06.2013%20%282%29.mp3
1825,180735,Coal Tit,Periparus ater,United Kingdom,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC180735-med.png,5/1/2013,//www.xeno-canto.org/180735,54.12,-0.5445,"male, song",david m,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC180735-T24.mp3
